canonical_keyword,keyword_set_mode,keyword,video_id,title,published_at,view_count,like_count,comment_count,url,source,term,term_type,term_weight,collected_at,views,likes,comments,engagements,author,snippet,raw_payload
왁뿌볼,preset,왁뿌볼,nteWxOukWJU,❄️왁뿌볼 슬랑이 구하기 어려운 이유 납득 완료. #asmr #슬랑이,2026-06-13T14:40:02Z,1041,16,2,https://www.youtube.com/watch?v=nteWxOukWJU,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:32:08.673355+00:00,1041,16,2,18,취미중독,이거 무조건 사세요. 미쳤어요. 완전강추👍,"{""kind"": ""youtube#video"", ""etag"": ""SZBeLOY9bKu7fF6S8rFWLhYx1z4"", ""id"": ""nteWxOukWJU"", ""snippet"": {""publishedAt"": ""2026-06-13T14:40:02Z"", ""channelId"": ""UCVDPHcBMoiXIwBhbG_GxBAg"", ""title"": ""❄️왁뿌볼 슬랑이 구하기 어려운 이유 납득 완료. #asmr #슬랑이"", ""description"": ""이거 무조건 사세요. 미쳤어요. 완전강추👍"", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/nteWxOukWJU/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/nteWxOukWJU/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/nteWxOukWJU/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/nteWxOukWJU/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/nteWxOukWJU/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""취미중독"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""❄️왁뿌볼 슬랑이 구하기 어려운 이유 납득 완료. #asmr #슬랑이"", ""description"": ""이거 무조건 사세요. 미쳤어요. 완전강추👍""}, ""defaultAudioLanguage"": ""en""}, ""statistics"": {""viewCount"": ""1041"", ""likeCount"": ""16"", ""favoriteCount"": ""0"", ""commentCount"": ""2""}}"
왁뿌볼,preset,왁뿌볼,9Of8ZbCbvVg,엄마앞에서 왁뿌볼 뿌셨는데 .....#shorts#왁뿌볼,2026-06-13T14:38:31Z,2298,17,0,https://www.youtube.com/watch?v=9Of8ZbCbvVg,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:32:08.673355+00:00,2298,17,0,17,스덜,,"{""kind"": ""youtube#video"", ""etag"": ""1szcyYSWHtmNPX4Hh86ayIHC27w"", ""id"": ""9Of8ZbCbvVg"", ""snippet"": {""publishedAt"": ""2026-06-13T14:38:31Z"", ""channelId"": ""UCUWSFJOq6TwB_8bZFka-z_Q"", ""title"": ""엄마앞에서 왁뿌볼 뿌셨는데 .....#shorts#왁뿌볼"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/9Of8ZbCbvVg/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/9Of8ZbCbvVg/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/9Of8ZbCbvVg/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/9Of8ZbCbvVg/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/9Of8ZbCbvVg/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""스덜"", ""tags"": [""shorts"", ""숏츠"", ""엄마반응"", ""가족브이로그"", ""왁뿌볼"", ""왁뿌볼뿌시기"", ""웃긴영상""], ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""엄마앞에서 왁뿌볼 뿌셨는데 .....#shorts#왁뿌볼"", ""description"": """"}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""2298"", ""likeCount"": ""17"", ""favoriteCount"": ""0"", ""commentCount"": ""0""}}"
왁뿌볼,preset,왁뿌볼,Fa_pYCHK0wg,[크래비티 막내즈] 💢 왁뿌볼도 터지고 막내즈도 터지고 💢 #shorts #CRAVITY #크래비티 #막내즈 #태영 #성민,2026-06-13T14:35:11Z,2091,26,1,https://www.youtube.com/watch?v=Fa_pYCHK0wg,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:32:08.673355+00:00,2091,26,1,27,모냥,"˗ˏˋ 왁뿌볼을 만들고 부수는 거양 ˎˊ˗ l 막내즈의 왁뿌왁뿌 ASMR🐙🎧
🔗 https://youtu.be/WzLPcX-rz-A?si=YIXJ9Obz8_JhRdhQ","{""kind"": ""youtube#video"", ""etag"": ""o4k01EIt-ccfrBK4x0Qqe3xZKNs"", ""id"": ""Fa_pYCHK0wg"", ""snippet"": {""publishedAt"": ""2026-06-13T14:35:11Z"", ""channelId"": ""UCJlcZCiuNFr1B2IcK4d3SPQ"", ""title"": ""[크래비티 막내즈] 💢 왁뿌볼도 터지고 막내즈도 터지고 💢 #shorts #CRAVITY #크래비티 #막내즈 #태영 #성민"", ""description"": ""˗ˏˋ 왁뿌볼을 만들고 부수는 거양 ˎˊ˗ l 막내즈의 왁뿌왁뿌 ASMR🐙🎧\n🔗 https://youtu.be/WzLPcX-rz-A?si=YIXJ9Obz8_JhRdhQ"", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/Fa_pYCHK0wg/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/Fa_pYCHK0wg/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/Fa_pYCHK0wg/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/Fa_pYCHK0wg/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/Fa_pYCHK0wg/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""모냥"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""[크래비티 막내즈] 💢 왁뿌볼도 터지고 막내즈도 터지고 💢 #shorts #CRAVITY #크래비티 #막내즈 #태영 #성민"", ""description"": ""˗ˏˋ 왁뿌볼을 만들고 부수는 거양 ˎˊ˗ l 막내즈의 왁뿌왁뿌 ASMR🐙🎧\n🔗 https://youtu.be/WzLPcX-rz-A?si=YIXJ9Obz8_JhRdhQ""}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""2091"", ""likeCount"": ""26"", ""favoriteCount"": ""0"", ""commentCount"": ""1""}}"
왁뿌볼,preset,왁뿌볼,B93YZ_8Qb6o,막내가 동묘에서 사다준 왁뿌볼이랑 비누슬랑이,2026-06-13T14:25:38Z,1,0,0,https://www.youtube.com/watch?v=B93YZ_8Qb6o,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:32:08.673355+00:00,1,0,0,0,아라,,"{""kind"": ""youtube#video"", ""etag"": ""ExzUjpYkJ2zvaqeP5SssfRe8vvc"", ""id"": ""B93YZ_8Qb6o"", ""snippet"": {""publishedAt"": ""2026-06-13T14:25:38Z"", ""channelId"": ""UC4Pqx3_zA-noYFaLsCe-v6w"", ""title"": ""막내가 동묘에서 사다준 왁뿌볼이랑 비누슬랑이"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/B93YZ_8Qb6o/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/B93YZ_8Qb6o/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/B93YZ_8Qb6o/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/B93YZ_8Qb6o/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/B93YZ_8Qb6o/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""아라"", ""categoryId"": ""19"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""막내가 동묘에서 사다준 왁뿌볼이랑 비누슬랑이"", ""description"": """"}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""1"", ""likeCount"": ""0"", ""favoriteCount"": ""0"", ""commentCount"": ""0""}}"
왁뿌볼,preset,왁뿌볼,v2J_GuzDlvA,[크래비티 막내즈] ASMR도 왁뿌볼도 관심 없는데 재능이 있음 #shorts #CRAVITY #크래비티 #막내즈 #태영 #성민,2026-06-13T14:21:52Z,1777,43,1,https://www.youtube.com/watch?v=v2J_GuzDlvA,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:32:08.673355+00:00,1777,43,1,44,모냥,"˗ˏˋ 왁뿌볼을 만들고 부수는 거양 ˎˊ˗ l 막내즈의 왁뿌왁뿌 ASMR🐙🎧
🔗 https://youtu.be/WzLPcX-rz-A?si=YIXJ9Obz8_JhRdhQ","{""kind"": ""youtube#video"", ""etag"": ""87QUMdQmS5KlBSGc8Y7x50SjjTQ"", ""id"": ""v2J_GuzDlvA"", ""snippet"": {""publishedAt"": ""2026-06-13T14:21:52Z"", ""channelId"": ""UCJlcZCiuNFr1B2IcK4d3SPQ"", ""title"": ""[크래비티 막내즈] ASMR도 왁뿌볼도 관심 없는데 재능이 있음 #shorts #CRAVITY #크래비티 #막내즈 #태영 #성민"", ""description"": ""˗ˏˋ 왁뿌볼을 만들고 부수는 거양 ˎˊ˗ l 막내즈의 왁뿌왁뿌 ASMR🐙🎧\n🔗 https://youtu.be/WzLPcX-rz-A?si=YIXJ9Obz8_JhRdhQ"", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/v2J_GuzDlvA/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/v2J_GuzDlvA/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/v2J_GuzDlvA/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/v2J_GuzDlvA/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/v2J_GuzDlvA/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""모냥"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""[크래비티 막내즈] ASMR도 왁뿌볼도 관심 없는데 재능이 있음 #shorts #CRAVITY #크래비티 #막내즈 #태영 #성민"", ""description"": ""˗ˏˋ 왁뿌볼을 만들고 부수는 거양 ˎˊ˗ l 막내즈의 왁뿌왁뿌 ASMR🐙🎧\n🔗 https://youtu.be/WzLPcX-rz-A?si=YIXJ9Obz8_JhRdhQ""}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""1777"", ""likeCount"": ""43"", ""favoriteCount"": ""0"", ""commentCount"": ""1""}}"
왁뿌볼,preset,왁뿌볼,CNSd_HLzsFs,망한 왁뿌볼,2026-06-13T14:18:54Z,1047,5,0,https://www.youtube.com/watch?v=CNSd_HLzsFs,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:32:08.673355+00:00,1047,5,0,5,siola 시올라,,"{""kind"": ""youtube#video"", ""etag"": ""DB7Rq2LTmGQopxmAcj0HnLDYnB8"", ""id"": ""CNSd_HLzsFs"", ""snippet"": {""publishedAt"": ""2026-06-13T14:18:54Z"", ""channelId"": ""UCB1nOPyUc4E-szXwA1oXhvQ"", ""title"": ""망한 왁뿌볼"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/CNSd_HLzsFs/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/CNSd_HLzsFs/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/CNSd_HLzsFs/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/CNSd_HLzsFs/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/CNSd_HLzsFs/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""siola 시올라"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""망한 왁뿌볼"", ""description"": """"}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""1047"", ""likeCount"": ""5"", ""favoriteCount"": ""0"", ""commentCount"": ""0""}}"
왁뿌볼,preset,왁뿌볼,b_dffKYUR3c,드디어...왁뿌볼을 구했어요!,2026-06-13T13:58:25Z,525,4,0,https://www.youtube.com/watch?v=b_dffKYUR3c,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:32:08.673355+00:00,525,4,0,4,채율TV,,"{""kind"": ""youtube#video"", ""etag"": ""N07Xeif0YMO0ZMb7VYiAn0vYW3U"", ""id"": ""b_dffKYUR3c"", ""snippet"": {""publishedAt"": ""2026-06-13T13:58:25Z"", ""channelId"": ""UCQo11LnwtFyhCBqvvcW_-vg"", ""title"": ""드디어...왁뿌볼을 구했어요!"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/b_dffKYUR3c/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/b_dffKYUR3c/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/b_dffKYUR3c/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/b_dffKYUR3c/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/b_dffKYUR3c/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""채율TV"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""드디어...왁뿌볼을 구했어요!"", ""description"": """"}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""525"", ""likeCount"": ""4"", ""favoriteCount"": ""0""}}"
왁뿌볼,preset,왁뿌볼,e2JjHXPka78,오랜만이에효🥹#왁뿌볼 타워,2026-06-13T13:44:10Z,216,1,0,https://www.youtube.com/watch?v=e2JjHXPka78,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:32:08.673355+00:00,216,1,0,1,설콩ﾂ,,"{""kind"": ""youtube#video"", ""etag"": ""fDf-Zzcd81BsGrKR6rQ4Q6wsMAE"", ""id"": ""e2JjHXPka78"", ""snippet"": {""publishedAt"": ""2026-06-13T13:44:10Z"", ""channelId"": ""UCaAc8nU_wDdaUoWDGuy6w-g"", ""title"": ""오랜만이에효🥹#왁뿌볼 타워"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/e2JjHXPka78/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/e2JjHXPka78/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/e2JjHXPka78/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/e2JjHXPka78/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/e2JjHXPka78/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""설콩ﾂ"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""오랜만이에효🥹#왁뿌볼 타워"", ""description"": """"}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""216"", ""likeCount"": ""1"", ""favoriteCount"": ""0"", ""commentCount"": ""0""}}"
왁뿌볼,preset,왁뿌볼,ZEfmMOj_Gi4,직접 왁뿌볼 만들다???!!!소리 키우세여 #추천추천추천추천추천추천추천추천추천추천 #리즘아띄워줘 #눌러주세용 #구독부탁합니다,2026-06-13T13:36:18Z,1536,8,0,https://www.youtube.com/watch?v=ZEfmMOj_Gi4,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:32:08.673355+00:00,1536,8,0,8,채원,,"{""kind"": ""youtube#video"", ""etag"": ""P7jZ7v33NY3n7d-3Nf9Whnit-UY"", ""id"": ""ZEfmMOj_Gi4"", ""snippet"": {""publishedAt"": ""2026-06-13T13:36:18Z"", ""channelId"": ""UCgrjadDYRTgTHjd5076uk3w"", ""title"": ""직접 왁뿌볼 만들다???!!!소리 키우세여 #추천추천추천추천추천추천추천추천추천추천 #리즘아띄워줘 #눌러주세용 #구독부탁합니다"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/ZEfmMOj_Gi4/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/ZEfmMOj_Gi4/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/ZEfmMOj_Gi4/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/ZEfmMOj_Gi4/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/ZEfmMOj_Gi4/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""채원"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""직접 왁뿌볼 만들다???!!!소리 키우세여 #추천추천추천추천추천추천추천추천추천추천 #리즘아띄워줘 #눌러주세용 #구독부탁합니다"", ""description"": """"}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""1536"", ""likeCount"": ""8"", ""favoriteCount"": ""0""}}"
왁뿌볼,preset,왁뿌볼,UjE9r4EAEa0,뿌셔뿌셔! 왁뿌볼!,2026-06-13T13:28:07Z,26,4,0,https://www.youtube.com/watch?v=UjE9r4EAEa0,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:32:08.673355+00:00,26,4,0,4,러브피치,,"{""kind"": ""youtube#video"", ""etag"": ""h8PCTL_kNI7qohV22XRUzhVhyvQ"", ""id"": ""UjE9r4EAEa0"", ""snippet"": {""publishedAt"": ""2026-06-13T13:28:07Z"", ""channelId"": ""UCeMh9WMGhDesJ2Apie97UZw"", ""title"": ""뿌셔뿌셔! 왁뿌볼!"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/UjE9r4EAEa0/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/UjE9r4EAEa0/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/UjE9r4EAEa0/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/UjE9r4EAEa0/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/UjE9r4EAEa0/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""러브피치"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""뿌셔뿌셔! 왁뿌볼!"", ""description"": """"}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""26"", ""likeCount"": ""4"", ""favoriteCount"": ""0""}}"
왁뿌볼,preset,왁뿌볼,BHPFCypvIsw,청사가 왁뿌볼,2026-06-13T13:02:58Z,17,2,0,https://www.youtube.com/watch?v=BHPFCypvIsw,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:32:08.673355+00:00,17,2,0,2,장만루피,,"{""kind"": ""youtube#video"", ""etag"": ""F-GZOSX5_Znew-SIRhhzu9g6fqY"", ""id"": ""BHPFCypvIsw"", ""snippet"": {""publishedAt"": ""2026-06-13T13:02:58Z"", ""channelId"": ""UCZjLmrc4efZ2-9zfKXMv1qw"", ""title"": ""청사가 왁뿌볼"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/BHPFCypvIsw/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/BHPFCypvIsw/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/BHPFCypvIsw/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/BHPFCypvIsw/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/BHPFCypvIsw/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""장만루피"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""청사가 왁뿌볼"", ""description"": """"}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""17"", ""likeCount"": ""2"", ""favoriteCount"": ""0""}}"
왁뿌볼,preset,왁뿌볼,KeY-VZA6taA,밤티왁뿌볼 뿌시기 터졌어용가리치킨.. #구독부탁합니다 #좋아요댓글도(?),2026-06-13T12:57:35Z,1137,5,0,https://www.youtube.com/watch?v=KeY-VZA6taA,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:32:08.673355+00:00,1137,5,0,5,🍑행복한 연둥🍑,,"{""kind"": ""youtube#video"", ""etag"": ""8RmNQuvfZqaToy6unYxeldSNum4"", ""id"": ""KeY-VZA6taA"", ""snippet"": {""publishedAt"": ""2026-06-13T12:57:35Z"", ""channelId"": ""UCA58A3WM6hDM5BiBP8L-uiQ"", ""title"": ""밤티왁뿌볼 뿌시기 터졌어용가리치킨.. #구독부탁합니다 #좋아요댓글도(?)"", ""description"": """", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/KeY-VZA6taA/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/KeY-VZA6taA/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/KeY-VZA6taA/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/KeY-VZA6taA/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/KeY-VZA6taA/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""🍑행복한 연둥🍑"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""밤티왁뿌볼 뿌시기 터졌어용가리치킨.. #구독부탁합니다 #좋아요댓글도(?)"", ""description"": """"}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""1137"", ""likeCount"": ""5"", ""favoriteCount"": ""0""}}"
왁뿌볼,preset,왁뿌볼,ukHFxes69nI,슬랑이퍼티왁뿌볼 ASMR (slime asmr),2026-06-13T12:39:33Z,293,25,11,https://www.youtube.com/watch?v=ukHFxes69nI,youtube,왁뿌볼,canonical,1.0,2026-06-14T04:32:08.673355+00:00,293,25,11,36,수수,"유튜버 꿈나무의 영상을 보고 계십니다

제가 산 제품이랑 똑같은 제품 찾아서 넣었습니다-! 
이름 참고해주세요 (신기해서 해본거 비🤫밀)
저는 문구거리에서 샤베트 4,0 / 퍼티 5,0 / 왁뿌볼 3,0 주고 샀어요

00:00 시작
01:30 샤베트 슬랑이
09:00 박사퍼티슬라임
22:16 왁뿌볼 
30:49 마무리 인사

#말랑이 #왁뿌볼 #슬랑이 #slime #slimeasmr #수면ASMR #팅글ASMR #장난감ASMR #힐링ASMR #잠오는소리 #koreanasmr #불면증 #잠안올때 #한국유행 #촉감놀이","{""kind"": ""youtube#video"", ""etag"": ""qO0_wWoJVeEUpy3ZuNw_TByflHE"", ""id"": ""ukHFxes69nI"", ""snippet"": {""publishedAt"": ""2026-06-13T12:39:33Z"", ""channelId"": ""UC6qYo6nhMJ70uUYP-yXnnMg"", ""title"": ""슬랑이퍼티왁뿌볼 ASMR (slime asmr)"", ""description"": ""유튜버 꿈나무의 영상을 보고 계십니다\n\n제가 산 제품이랑 똑같은 제품 찾아서 넣었습니다-! \n이름 참고해주세요 (신기해서 해본거 비🤫밀)\n저는 문구거리에서 샤베트 4,0 / 퍼티 5,0 / 왁뿌볼 3,0 주고 샀어요\n\n00:00 시작\n01:30 샤베트 슬랑이\n09:00 박사퍼티슬라임\n22:16 왁뿌볼 \n30:49 마무리 인사\n\n#말랑이 #왁뿌볼 #슬랑이 #slime #slimeasmr #수면ASMR #팅글ASMR #장난감ASMR #힐링ASMR #잠오는소리 #koreanasmr #불면증 #잠안올때 #한국유행 #촉감놀이"", ""thumbnails"": {""default"": {""url"": ""https://i.ytimg.com/vi/ukHFxes69nI/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/ukHFxes69nI/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/ukHFxes69nI/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/ukHFxes69nI/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/ukHFxes69nI/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}, ""channelTitle"": ""수수"", ""categoryId"": ""22"", ""liveBroadcastContent"": ""none"", ""defaultLanguage"": ""ko"", ""localized"": {""title"": ""슬랑이퍼티왁뿌볼 ASMR (slime asmr)"", ""description"": ""유튜버 꿈나무의 영상을 보고 계십니다\n\n제가 산 제품이랑 똑같은 제품 찾아서 넣었습니다-! \n이름 참고해주세요 (신기해서 해본거 비🤫밀)\n저는 문구거리에서 샤베트 4,0 / 퍼티 5,0 / 왁뿌볼 3,0 주고 샀어요\n\n00:00 시작\n01:30 샤베트 슬랑이\n09:00 박사퍼티슬라임\n22:16 왁뿌볼 \n30:49 마무리 인사\n\n#말랑이 #왁뿌볼 #슬랑이 #slime #slimeasmr #수면ASMR #팅글ASMR #장난감ASMR #힐링ASMR #잠오는소리 #koreanasmr #불면증 #잠안올때 #한국유행 #촉감놀이""}, ""defaultAudioLanguage"": ""ko""}, ""statistics"": {""viewCount"": ""293"", ""likeCount"": ""25"", ""favoriteCount"": ""0"", ""commentCount"": ""11""}}"
